Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
1025,Uniwersytet Warszawski,nauki o sztuce,B+
1026,Uniwersytet Warszawski,nauki o zarządzaniu i jakości,B+
1027,Uniwersytet Warszawski,nauki o Ziemi i środowisku,A
1028,Uniwersytet Warszawski,nauki prawne,B+
1029,Uniwersytet Warszawski,nauki socjologiczne,A
1030,Uniwersytet Warszawski,pedagogika,B+
1031,Uniwersytet Warszawski,psychologia,A+
1032,Uniwersytet Wrocławski,archeologia,A
1033,Uniwersytet Wrocławski,astronomia,A
1034,Uniwersytet Wrocławski,ekonomia i finanse,B+
1035,Uniwersytet Wrocławski,filozofia,B+
1036,Uniwersytet Wrocławski,"geografia społeczno-ekonomiczna igospodarka przestrzenna",B+
1037,Uniwersytet Wrocławski,historia,A+
1038,Uniwersytet Wrocławski,informatyka,A+
1039,Uniwersytet Wrocławski,inżynieria biomedyczna,A
1040,Uniwersytet Wrocławski,językoznawstwo,B+
1041,Uniwersytet Wrocławski,literaturoznawstwo,A
1042,Uniwersytet Wrocławski,matematyka,A
1043,Uniwersytet Wrocławski,nauki biologiczne,B+
1044,Uniwersytet Wrocławski,nauki chemiczne,B+
1045,Uniwersytet Wrocławski,nauki fizyczne,B+
1046,Uniwersytet Wrocławski,nauki medyczne,A
1047,Uniwersytet Wrocławski,nauki o bezpieczeństwie,B+
1048,Uniwersytet Wrocławski,"nauki o komunikacji społecznej imediach",B+
1049,Uniwersytet Wrocławski,nauki o kulturze i religii,B+
1050,Uniwersytet Wrocławski,nauki o polityce i administracji,B+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
1052,Uniwersytet Wrocławski,nauki o Ziemi i środowisku,B+
1053,Uniwersytet Wrocławski,nauki prawne,A
1054,Uniwersytet Wrocławski,nauki socjologiczne,B+
1055,Uniwersytet Wrocławski,pedagogika,B+
1056,Uniwersytet Wrocławski,psychologia,A
1057,Uniwersytet Zielonogórski,astronomia,B+
1058,Uniwersytet Zielonogórski,"automatyka, elektronika ielektrotechnika",A
1059,Uniwersytet Zielonogórski,ekonomia i finanse,A
1060,Uniwersytet Zielonogórski,filozofia,B+
1061,Uniwersytet Zielonogórski,historia,B+
1062,Uniwersytet Zielonogórski,"informatyka techniczna itelekomunikacja",B+
1063,Uniwersytet Zielonogórski,inżynieria lądowa i transport,B+
1064,Uniwersytet Zielonogórski,inżynieria mechaniczna,A
1065,Uniwersytet Zielonogórski,"inżynieria środowiska, górnictwo ienergetyka",B+
1066,Uniwersytet Zielonogórski,językoznawstwo,A
1067,Uniwersytet Zielonogórski,literaturoznawstwo,A
1068,Uniwersytet Zielonogórski,matematyka,B+
1069,Uniwersytet Zielonogórski,nauki biologiczne,B+
1070,Uniwersytet Zielonogórski,nauki fizyczne,B+
1071,Uniwersytet Zielonogórski,nauki medyczne,B+
1072,Uniwersytet Zielonogórski,nauki o polityce i administracji,A
1073,Uniwersytet Zielonogórski,nauki o zarządzaniu i jakości,B+
1074,Uniwersytet Zielonogórski,nauki o zdrowiu,A
1075,Uniwersytet Zielonogórski,nauki prawne,B+
1076,Uniwersytet Zielonogórski,nauki socjologiczne,B
1077,Uniwersytet Zielonogórski,pedagogika,A
1078,Uniwersytet Zielonogórski,sztuki muzyczne,B
1079,Uniwersytet Zielonogórski,"sztuki plastyczne i konserwacja dziełsztuki",B+
1080,Warszawski Uniwersytet Medyczny,nauki farmaceutyczne,B+
1081,Warszawski Uniwersytet Medyczny,nauki medyczne,A
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
1083,Wielkopolskie Centrum Onkologii im. Marii Skłodowskiej-Curie,nauki medyczne,C
1084,Wojewódzki Szpital Specjalistyczny we Wrocławiu,nauki medyczne,B+
1085,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,"automatyka, elektronika ielektrotechnika",A
1086,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,"informatyka techniczna itelekomunikacja",B+
1087,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,inżynieria lądowa i transport,A
1088,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,inżynieria materiałowa,B+
1089,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,inżynieria mechaniczna,B+
1090,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,nauki chemiczne,B+
1091,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,nauki o bezpieczeństwie,B+
1092,Wojskowy Instytut Chemii i Radiometrii,inżynieria chemiczna,B+
1093,"Wojskowy Instytut Higieny i Epidemiologii im. gen. KarolaKaczkowskiego",nauki o zdrowiu,B
1094,"Wojskowy Instytut Łączności im. prof. dr. hab. JanuszaGroszkowskiego Państwowy Instytut Badawczy","informatyka techniczna itelekomunikacja",A
1095,Wojskowy Instytut Medycyny Lotniczej,nauki medyczne,B+
1096,Wojskowy Instytut Medyczny,nauki medyczne,A
1097,Wojskowy Instytut Techniczny Uzbrojenia,inżynieria mechaniczna,B+
1098,Wojskowy Instytut Techniczny Uzbrojenia,nauki o bezpieczeństwie,B+
1099,"Wojskowy Instytut Techniki Inżynieryjnej im. profesora JózefaKosackiego",inżynieria mechaniczna,A
1100,Wojskowy Instytut Techniki Pancernej i Samochodowej,inżynieria mechaniczna,B
1101,Wyższa Szkoła Bankowa w Toruniu,ekonomia i finanse,B+
1102,Wyższa Szkoła Bankowa w Toruniu,psychologia,B
1103,Wyższa Szkoła Ekonomii i Innowacji w Lublinie,ekonomia i finanse,B+
1104,Wyższa Szkoła Ekonomii i Innowacji w Lublinie,"informatyka techniczna itelekomunikacja",A
1105,Wyższa Szkoła Ekonomii i Innowacji w Lublinie,nauki o zdrowiu,C
1106,Wyższa Szkoła Ekonomii i Innowacji w Lublinie,psychologia,B
1107,Wyższa Szkoła Gospodarki w Bydgoszczy,"automatyka, elektronika ielektrotechnika",C
1108,Wyższa Szkoła Gospodarki w Bydgoszczy,nauki o kulturze i religii,C
1109,Wyższa Szkoła Gospodarki w Bydgoszczy,nauki o zarządzaniu i jakości,C
1110,Wyższa Szkoła Gospodarki w Bydgoszczy,nauki o zdrowiu,B
1111,Wyższa Szkoła Gospodarki w Bydgoszczy,pedagogika,C
1112,Wyższa Szkoła Humanitas w Sosnowcu,nauki o zarządzaniu i jakości,B
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
1114,Wyższa Szkoła Humanitas w Sosnowcu,pedagogika,C
1115,"Wyższa Szkoła Informatyki i Zarządzania z siedzibą wRzeszowie",ekonomia i finanse,B+
1116,"Wyższa Szkoła Informatyki i Zarządzania z siedzibą wRzeszowie","informatyka techniczna itelekomunikacja",B
1117,"Wyższa Szkoła Informatyki i Zarządzania z siedzibą wRzeszowie",nauki medyczne,B+
1118,"Wyższa Szkoła Informatyki i Zarządzania z siedzibą wRzeszowie","nauki o komunikacji społecznej imediach",A
1119,"Wyższa Szkoła Informatyki i Zarządzania z siedzibą wRzeszowie",nauki o polityce i administracji,B
1120,"Wyższa Szkoła Informatyki i Zarządzania z siedzibą wRzeszowie",nauki o zarządzaniu i jakości,B
1121,"Wyższa Szkoła Informatyki Stosowanej i Zarządzania wWarszawie","sztuki plastyczne i konserwacja dziełsztuki",B
1122,Wyższa Szkoła Logistyki w Poznaniu,nauki o zarządzaniu i jakości,C
1123,Wyższa Szkoła Policji w Szczytnie,nauki o bezpieczeństwie,B+
1124,Wyższa Szkoła Policji w Szczytnie,nauki prawne,B+
1125,"Wyższa Szkoła Prawa i Administracji Rzeszowska SzkołaWyższa z siedzibą w Rzeszowie",nauki prawne,B+
1126,Wyższa Szkoła Techniczna w Katowicach,architektura i urbanistyka,B+
1127,Wyższa Szkoła Techniczna w Katowicach,nauki medyczne,A
1128,Wyższa Szkoła Techniczna w Katowicach,nauki o zdrowiu,B
1129,Wyższa Szkoła Techniczna w Katowicach,"sztuki plastyczne i konserwacja dziełsztuki",B
1130,Wyższa Szkoła Turystyki i Ekologii w Suchej Beskidzkiej,nauki o zarządzaniu i jakości,C
1131,Wyższa Szkoła Zarządzania i Administracji w Opolu,pedagogika,C
1132,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,architektura i urbanistyka,B+
1133,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,"automatyka, elektronika ielektrotechnika",B+
1134,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,ekonomia i finanse,B+
1135,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,"informatyka techniczna itelekomunikacja",B+
1136,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,inżynieria chemiczna,B+
1137,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,inżynieria lądowa i transport,B+
1138,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,inżynieria materiałowa,A
1139,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,inżynieria mechaniczna,B+
1140,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,"inżynieria środowiska, górnictwo ienergetyka",B+
1141,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,nauki chemiczne,B+
1142,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,rolnictwo i ogrodnictwo,A
1143,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,"sztuki plastyczne i konserwacja dziełsztuki",B
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
1145,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,zootechnika i rybactwo,B+
